dpto_name,mpio_name,unique_id,razon_social,year_matricula,year_cancela,year_renueva,ciiu1,ciiu2,ciiu3,ciiu4,Activos M.,Ingresos M.,Pasivos M.,Patrimonio M.
VALLE,CALI,3212736,CONSTRUCCIONES OBREGON MONTAÑO,2022,,2023,4111,4112,4330,4290,11661,6081,-5602,6059
VALLE,CALI,3212747,AIRE ACONDICIONADO BAJO CERO,2020,,2023,4711,4520,4530,8699,15833,3861,-6221,9612
VALLE,CALI,3212748,LYON SPORT M&M,2020,,2023,4771,1410,"","",10018,4859,-6534,3484
VALLE,CALI,3212779,RICO POLLO ASADERO KB,2022,,2023,5611,"","","",1495,5597,-1584,-89
VALLE,CALI,3212783,LAS RICURAS DE YEE...,2022,,2023,5619,"","","",7605,2839,-2096,5509
VALLE,CALI,3212784,NICOLE NATURAL SHOP,2022,,2023,9602,4773,4791,"",9434,5698,3617,13051
VALLE,CALI,3212788,LICORES EL ENCUENTRO  H,2022,,2023,5630,6920,"","",6108,4571,-1207,4901
VALLE,CALI,3212792,DROGUERIA N Y H,2022,,2023,4773,"","","",10792,5441,-884,9908
VALLE,CALI,3212813,RAIN INTERNATIONAL COLOMBIA SAS,2022,,2023,5820,5210,7010,"",8540,3557,-2732,5808
VALLE,CALI,3212832,TIENDA Y LICORERA DONDE MONCHA,2022,,2023,4711,"","","",11742,4667,-631,11111
VALLE,CALI,3212839,BABY CENTER COLOMBIA,2022,,2023,8699,4773,4774,"",12361,3856,1294,13655
VALLE,CALI,3212844,ENCHILANGOSORFA,2022,2023,2023,5611,"","","",5463,2952,2822,8285
VALLE,CALI,3212849,SCRAPS-47,2022,2024,2023,1410,4641,8299,"",999999,5437,-1692,9717
VALLE,CALI,3212856,ICLOUD PHONE LAB,2022,2024,2023,9512,4774,"","",12432,4365,280,12712
VALLE,CALI,3212861,VARIEDADES JEHOVA MI PROVEEDOR,2022,,2023,4754,4741,4752,1630,8299,-52,-3600,4699
VALLE,CALI,3212862,ALMA BOUTIQUE,2022,,2023,4771,"","","",7684,6139,-1609,6075
VALLE,CALI,3212870,LLANTAS Y LUBRICANTES BELANDRIA,2022,2023,2023,4541,"","","",5160,3699,929,6089
VALLE,CALI,3212883,FIESTA CON BESAME EN EL BULEVAR,2022,2023,2023,9007,5630,5611,"",12409,5058,-2703,9706
VALLE,CALI,3212887,LOR,2020,2024,2023,7410,5819,4799,"",15209,6028,-420,14789
VALLE,CALI,3212891,FAHRENHEIT,2022,2023,2023,5619,5613,"","",9709,3015,-886,8823
VALLE,CALI,3212895,XPLOD CHIPICHAPE,2022,,2023,4771,4772,"","",12767,1445,-427,12340
VALLE,CALI,3212899,VAMOS A LOS 60,2022,2023,2023,5611,5613,5619,"",13069,3643,-1170,11899
VALLE,CALI,3212901,SHALOM VARIEDADES M Y M,2022,,2023,4719,4771,4791,5310,10253,6017,-2284,7969
VALLE,CALI,3212903,ARTE GAM,2022,,2023,4111,4330,1630,"",10100,4161,-3813,6287
VALLE,CALI,3212905,OPEN MIND CALZADO,2022,2023,2023,4772,4771,"","",15130,2875,-1824,13306
VALLE,CALI,3212917,SUPER SUPER LECHONA TOLIMENSE,2022,,2023,5611,"","","",8882,7080,-3092,5790
VALLE,CALI,3212919,IVORY BEAUTY SPA,2022,,2023,9602,"","","",999999,4744,-101,6945
VALLE,CALI,3212922,LAVADERO MOTOLAVADO,2022,,2023,4520,"","","",13097,8509,670,13767
VALLE,CALI,3212923,XPLOD CENTRO CALI,2022,,2023,4711,4771,4772,"",8504,6510,1470,9974
VALLE,CALI,3212925,BH TECNOLOGY,2022,2023,2023,4741,"","","",999999,3583,-3018,3293
VALLE,CALI,3212927,XPLOD COSMOCENTRO CALI,2022,,2023,4771,4772,"","",9160,5385,1228,10388
VALLE,CALI,3212928,XPLOD JARDIN PLAZA,2022,,2023,4771,"","","",7895,1782,-4226,3669
VALLE,CALI,3212929,LUNA GRANIZADOS,2022,2024,2023,4711,4724,4729,1089,7514,8438,345,7859
VALLE,CALI,3212934,BLESSING OPTICS,2020,,2023,4774,"","","",15677,4626,-1223,14454
VALLE,CALI,3212935,GELAVALLE,2020,,2023,1089,"","","",10025,5028,-6543,3482
VALLE,CALI,3212939,DECORVALLE 4,2020,2024,2023,4752,2511,4330,"",11396,3977,-3741,7655
VALLE,CALI,3212943,XPLOD UNICENTRO CALI,2022,,2023,4771,4772,"","",4728,4529,-4328,400
VALLE,CALI,3212944,PANADERIA Y PASTELERIA WAO!,2022,,2023,1081,"","","",10258,2843,-906,9352
VALLE,CALI,3212945,XPLOD UNICO 1,2022,,2023,4771,4772,"","",5500,4211,-1829,3671
VALLE,CALI,3212949,XPLOD UNICO 2,2022,,2023,4771,4772,"","",11184,5757,-7828,3356
VALLE,CALI,3212950,PESCADOS Y MARISCOS LA PERLA,2022,,2023,4723,"","","",11813,4389,-2324,9489
VALLE,CALI,3212952,VARIEDADES SAMUEL JYJ,2022,,2023,4729,"","","",999999,6116,-1268,7665
VALLE,CALI,3212957,S&M SOLUCIONES Y MONTAJES,2022,,2023,4329,"","","",8658,2213,-1603,7055
VALLE,CALI,3212958,MARISCOS DEL PACIFICO OCCIDENTE,2022,,2023,4723,"","","",13310,8370,772,14082
VALLE,CALI,3212959,TIENDA VETERINARIA ZOOLOCURA,2022,,2023,4759,9609,"","",7272,2838,-669,6603
VALLE,CALI,3212968,DIVAS SEDE CIUDAD 2000,2022,2024,2023,4773,4774,6920,"",10773,3602,-1128,9645
VALLE,CALI,3212975,BEGINS7,2020,2024,2023,4791,"","","",11230,3548,-2847,8383
VALLE,CALI,3212977,VALLE ACEROS CALI,2020,,2023,4752,"","","",11848,1965,-2156,9692
VALLE,CALI,3212979,LA CASA DEL MAIZ,2020,,2023,5619,5611,"","",9705,3625,-2443,7262
VALLE,CALI,3212982,CAFE-LIBRO BUENVIVIR,2022,2023,2023,5611,5613,"","",10397,7277,-461,9936
VALLE,CALI,3212988,TIENDA DE CAFÉ JUAN VALDEZ EL PEÑON,2022,2023,2023,5612,4711,"","",7562,3344,-2713,4849
VALLE,CALI,3212996,LICORES R & R,2022,2024,2023,4711,4719,"","",12351,1472,-1968,10383
VALLE,CALI,3212997,CRISTALES SABIAMENTE GB,2022,,2023,4759,"","","",8526,4211,-1723,6803
VALLE,CALI,3212998,RANCHO Y LICORES EL PEPE.,2022,,2023,5630,4711,5611,"",7438,6360,-1733,5705
VALLE,CALI,3213001,IDKAS,2022,,2023,4782,"","","",9082,8349,-1599,7483
VALLE,CALI,3213005,BILLARES Y FUENTE DE SODA JUNIOR'S,2022,,2023,9329,5630,"","",8106,1756,-4335,3771
VALLE,CALI,3213006,LAS RICURAS DE ASPRILLA,2022,,2023,5611,"","","",12698,2721,-59,12639
VALLE,CALI,3213021,CASA Y CONFORT CALI IDEO,2020,,2023,4754,3120,"","",8388,3694,-1610,6778
VALLE,CALI,3213023,CASA Y CONFORT CALI PALMETTO PLAZA,2020,,2023,4754,3120,"","",15927,7520,-4128,11799
VALLE,CALI,3213024,CASA Y CONFORT EXTERNO CALDAS,2020,,2023,4754,3120,"","",9583,1684,-3406,6177
VALLE,CALI,3213025,DISTRIBUIDORA EXPORTSALUD,2022,,2023,4773,4791,"","",12317,4590,-292,12025
VALLE,CALI,3213026,CASA Y CONFORT CALI AV PASOANCHO,2020,,2023,4754,3120,"","",8580,5942,-1774,6806
VALLE,CALI,3213027,TIENDA Y LICORES CARLITOS,2020,2023,2023,4724,4711,5611,5619,10563,5254,-4621,5942
VALLE,CALI,3213029,JOYERIA ALDANA MONTILLA,2022,,2023,4662,2421,3210,4774,12830,6554,-2369,10461
VALLE,CALI,3213034,HIVE CREATIVE,2022,,2023,7310,"","","",13451,5928,774,14225
VALLE,CALI,3213035,G.I. MEDICAS,2020,2024,2023,4773,4761,5611,4759,9418,7244,2697,12115
VALLE,CALI,3213036,CASA Y CONFORT CALI PLAZA 44,2020,,2023,4754,3120,"","",999999,5576,852,6850
VALLE,CALI,3213037,CASA Y CONFORT CALI SUR LIMONAR,2020,,2023,4754,3120,"","",9254,3114,-408,8846
VALLE,CALI,3213038,ATARAXIA ESTUDIO DE ARQUITECTURA SAS,2022,2024,2023,7111,"","","",9311,2347,482,9793
VALLE,CALI,3213039,CASA Y CONFORT CALI AV ROOSEVELT,2020,,2023,4754,3120,"","",9924,3338,-714,9210
VALLE,CALI,3213040,CASA Y CONFORT CC UNICO CALI,2020,,2023,4754,3120,"","",12723,6741,-5035,7688
VALLE,CALI,3213042,CASA Y CONFORT ALAMEDA,2020,,2023,4754,3120,"","",7486,9441,-607,6879
VALLE,CALI,3213043,CASA Y CONFORT SANTA MONICA,2020,,2023,4754,3120,"","",5919,3964,-2897,3022
VALLE,CALI,3213045,CASA Y CONFORT COSMOCENTRO 2-67,2020,,2023,4754,3120,"","",11934,5352,-286,11648
VALLE,CALI,3213047,CASA Y CONFORT LA ESTACION,2020,,2023,4754,3120,"","",9929,4841,-1426,8503
VALLE,CALI,3213049,CASA Y CONFORT UNICENTRO LC 109,2020,,2023,4754,3120,"","",10891,5929,-4673,6218
VALLE,CALI,3213053,CASA Y CONFORT CHIPICHAPE,2020,,2023,4754,3120,"","",6683,2542,-2476,4207
VALLE,CALI,3213054,CASA Y CONFORT CALI SAN VICENTE,2020,,2023,4754,3120,"","",8239,3346,432,8671
VALLE,CALI,3213055,FACTORY EVENTOS Y BANQUETES S.A.S,2020,,2023,5621,5629,7729,"",9449,4115,-28,9421
VALLE,CALI,3213059,RELX LATAM PARQUE DEL PERRO,2022,,2023,4632,"","","",15233,6127,-3459,11774
VALLE,CALI,3213066,MULTISERVICIOS MI CALI,2022,,2023,4520,"","","",14326,11090,-3317,11009
VALLE,CALI,3213070,Q PARRILLA,2022,,2023,5619,4724,"","",10090,6261,-1231,8859
VALLE,CALI,3213073,CREATIVE STUDIO,2022,,2023,7310,7410,3312,"",12662,425,-1695,10967
VALLE,CALI,3213093,EVASHOES REPUBLICA,2022,,2023,4772,5310,"","",8581,1074,-696,7885
VALLE,CALI,3213096,RECOLMETALES JJ SAS,2022,,2023,3830,2599,"","",9056,3824,-1094,7962
VALLE,CALI,3213102,AUREA BY ALIX RAMIREZ,2022,,2023,9004,9602,7490,"",9777,6322,-1794,7983
VALLE,CALI,3213109,INSUMOS EL MAYORISTA CALI TEXTIL,2020,,2023,4641,"","","",999999,6151,-5013,1444
VALLE,CALI,3213117,CA INMUEBLES BIENES RAICES,2020,2024,2023,6810,6820,"","",9982,3534,-309,9673
VALLE,CALI,3213126,DESMADRE V.I.P,2022,2023,2023,5630,4729,"","",10582,6294,-1067,9515
VALLE,CALI,3213134,MUEBLES MGM,2022,,2023,3110,4754,4922,8299,7203,4392,-780,6423
VALLE,CALI,3213138,LA TIERRA DE LOS LICORES,2022,,2023,4711,"","","",6325,5958,-769,5556
VALLE,CALI,3213139,ACR ELECTRICOS,2020,,2023,4321,4752,4330,8299,17588,3640,-2929,14659
VALLE,CALI,3213148,SKYLINE NUEVA ESPERANZA,2020,,2023,4759,4771,8299,9200,8809,7042,-4758,4051
VALLE,CALI,3213178,BILLARES LA TERRAZA DE LA BUITRERA,2022,,2023,5630,"","","",11128,5423,-988,10140
VALLE,CALI,3213190,AMERICANA DE COLCHONES,2022,,2023,4759,6431,7912,"",8706,10114,-1554,7152
VALLE,CALI,3213198,EL BUEN SAZON DE LUCHO,2022,2023,2023,5613,5619,"","",13874,4285,-239,13635
VALLE,CALI,3213199,CATEMAR EXPRESS CALI,2020,2023,2023,4663,"","","",999999,7593,-2379,6681
VALLE,CALI,3213209,VANILA REPOSTERIA ARTESANAL,2020,,2023,1081,5629,"","",11161,4788,-3207,7954
VALLE,CALI,3213217,ARATANI SERVICIOS INTEGRALES,2020,,2023,8230,5621,"","",11873,1422,-4182,7691
VALLE,CALI,3213224,LICORES YOLY,2020,,2023,5630,"","","",8659,7613,-2096,6563
VALLE,CALI,3213226,FITNESS INGENIEROS,2020,,2023,9529,4762,9311,"",8415,5536,-1490,6925
VALLE,CALI,3213245,PANADERIA REPOSTERIA Q. PAN.,2020,2023,2023,1081,4729,"","",12663,5092,-588,12075
VALLE,CALI,3213246,HOTEL BUSINESS CENTER PRIMERO DE MAYO,2023,2023,2023,5511,5611,5621,5630,13307,6763,-3914,9393
VALLE,CALI,3213249,COLMENA BRILLO ROSA,2020,,2023,4773,4719,"","",10546,1957,-15,10531
VALLE,CALI,3213252,MULTICAN MASCOTAS CENTRO,2020,2023,2023,4759,"","","",6856,2852,-3639,3217
VALLE,CALI,3213257,MERCATIENDA LA IDEAL,2020,,2023,4711,"","","",12063,6568,-210,11853
VALLE,CALI,3213267,TRANSPORTES FC,2023,,2023,4923,4921,"","",8132,2348,-920,7212
VALLE,CALI,3213277,PERFUQUIMICOS VELEZ,2020,,2023,2023,4752,"","",9590,3183,-4918,4672
VALLE,CALI,3213280,DIAMOND MODELS,2020,,2023,9329,9008,"","",13408,5185,-4146,9262
VALLE,CALI,3213286,COMIDAS RAPIDAS DE YEYE,2023,,2023,4711,4724,5630,"",5890,3725,-2750,3140
VALLE,CALI,3213287,BODYLOVE,2020,2024,2023,9602,"","","",11863,5840,-2307,9556
VALLE,CALI,3213290,REINAS CREADORA DE BELLEZA,2023,,2023,9602,"","","",10733,4109,-1513,9220
VALLE,CALI,3213293,GRUPO CONSULTOR Y ABOGADOS,2023,,2023,6920,6910,4721,"",10675,4989,-3202,7473
VALLE,CALI,3213301,SOPLADO ULTRAPET,2023,2023,2023,2229,4719,"","",10656,4809,-2989,7667
VALLE,CALI,3213303,INSTALACIONES ELECTRICAS POTES LOPEZ,2023,,2023,4321,"","","",9244,7917,276,9520
VALLE,CALI,3213307,TULANDES SERVICIOS Y DISTRIBUCIÓN,2020,,2023,4530,"","","",10381,4549,-2208,8173
VALLE,CALI,3213327,VARIEDADES EMMANUEL G,2020,,2023,4719,4799,4761,"",999999,6079,-744,8412
VALLE,CALI,3213342,D'PARDO BAR RESTAURANT CLUB,2020,2024,2023,5630,5619,"","",999999,6829,263,10883
VALLE,CALI,3213344,SERVICIOS DE MANTENIMIENTO FUERTE SAS,2020,,2023,3312,"","","",8457,6700,3166,11623
VALLE,CALI,3213347,BILLARES LA 42 LA ISLA,2023,,2023,5630,4711,4724,9329,999999,7335,-2393,8393
VALLE,CALI,3213352,RISTORANTE BORGHETTO CALI,2023,,2023,5611,5619,"","",13686,6745,43,13729
VALLE,CALI,3213355,LEMAR AMBIENTALES,2023,,2023,3830,"","","",999999,-177,-5374,2268
VALLE,CALI,3213358,TU CASA INMOBILIARIA MEG,2020,,2023,6810,6820,6910,"",8814,3772,-3096,5718
VALLE,CALI,3213360,BRAMAR STUDIO CALI,2023,2023,2023,9004,9609,4791,6312,999999,6479,-1038,7554
VALLE,CALI,3213365,MENSAJERIA ONE SHIPPING,2023,,2023,5320,5310,"","",12922,5131,-2721,10201
VALLE,CALI,3213368,DISTRIRAPIDO DEL VALLE,2023,,2023,4711,"","","",9167,3421,-3453,5714
VALLE,CALI,3213370,DISTRIBUIDORA PENIEL JARDIN DEL EDEN,2023,,2023,0130,4775,4759,"",12463,4236,-2928,9535
VALLE,CALI,3213372,BLESSED STETI'C,2023,,2023,9602,"","","",9863,3915,115,9978
VALLE,CALI,3213375,ODONTOESTETICPLUS,2020,,2023,8622,4759,4773,"",8395,4000,495,8890
VALLE,CALI,3213376,R3CICLO TALLER,2023,,2023,2310,1690,8551,"",12083,10000,-545,11538
VALLE,CALI,3213380,JGBLESS KIDS,2023,,2023,1410,4771,4772,4791,8385,5692,-4951,3434
VALLE,CALI,3213389,FERMEN CONDOMINIO HACIENDA REAL SUR DE CALI,2023,2023,2023,5519,8129,"","",8808,4020,-2232,6576
VALLE,CALI,3213392,ALIANZAS S.D.S,2023,,2023,4330,9529,9522,3314,8814,7090,-3547,5267
VALLE,CALI,3213394,VIVE SUTIL,2023,,2023,4719,4771,1709,"",12390,3806,-4137,8253
VALLE,CALI,3213410,YOGURT CREEAM,2023,,2023,1040,1089,"","",15280,5771,-757,14523
VALLE,CALI,3213414,RESTAURANTE DONDE MARY Y ALGO MAS,2020,2023,2023,5611,"","","",6632,2043,679,7311
VALLE,CALI,3213419,DIANACELL,2020,2024,2023,4741,"","","",999999,4498,442,8285
VALLE,CALI,3213423,COMIDAS RAPIDAS LOS CHAMOS  Y ALGO MAS,2020,2024,2023,5611,"","","",7408,6659,-4328,3080
VALLE,CALI,3213424,ELECTRICOS ESPITIA LANDAETA,2023,,2023,4321,9521,3320,3314,6805,4622,-5150,1655
VALLE,CALI,3213444,FERRETERIA LA 46,2020,,2023,5619,4752,"","",10458,2900,-3821,6637
VALLE,CALI,3213448,MAGIA RUSSA BARBERIA,2020,2023,2023,9602,4773,4772,4771,10370,3844,-2395,7975
VALLE,CALI,3213453,DMAJOS_BELLEZA,2020,2024,2023,9602,4799,"","",9067,802,-2385,6682
VALLE,CALI,3213457,EL PROGRESO DE LA 29,2020,2024,2023,4722,4723,4711,"",8731,4024,-2251,6480
VALLE,CALI,3213472,ECOPETS MONTEALEGRE ARROYO,2020,,2023,7500,4774,8299,"",11574,8056,-1935,9639
VALLE,CALI,3213482,HELP SERVICE COLOMBIA,2020,,2023,4741,9511,"","",4898,8466,-2590,2308
VALLE,CALI,3213489,VALENTINOS PIZZA - AREPAS - TACOS,2023,,2023,5613,"","","",13270,7132,-2256,11014
VALLE,CALI,3213497,FAMET FABRICACIONES METALICAS,2023,,2023,8020,4791,"","",10272,6966,-2997,7275
VALLE,CALI,3213501,DISTRIBUIDORA Y COMERCIALIZADORA DE HUEVOS CR10,2023,,2023,4721,4722,"","",12134,3584,280,12414
VALLE,CALI,3213503,TOTTO CALI KIOSKO PETS CC JARDIN,2023,,2023,4774,4771,4772,"",9798,6076,-3839,5959
VALLE,CALI,3213511,SERVICIOS INTEGRALES G.G,2020,,2023,3319,4322,"","",10067,4969,-3149,6918
VALLE,CALI,3213512,VENTA DE CALZADO Y PRENDAS DE VESTIR,2023,,2023,4772,"","","",9284,2075,-1246,8038
VALLE,CALI,3213520,INCOLMET INDUSTRIA COLOMBIANA DE METALES,2023,,2023,4662,4290,4390,7111,8600,4095,31,8631
VALLE,CALI,3213530,BLUE MUDANZAS,2020,,2023,5224,4791,"","",12519,1030,2999,15518
VALLE,CALI,3213532,IMPACTO URBAN,2020,,2023,4771,"","","",10214,3202,1939,12153
VALLE,CALI,3213536,ISAED DISEÑOS Y ACABADOS,2023,,2023,4111,4330,"","",6954,4898,-1502,5452
VALLE,CALI,3213541,ODIN COMPANY,2023,2023,2023,7310,4791,"","",11031,6176,-2984,8047
VALLE,CALI,3213547,JENNY VIVIANA RUIZ CORTES,2023,2023,2023,5310,5320,8299,"",7763,3118,-2571,5192
VALLE,CALI,3213548,DISDEMOTOS CR 1 MOTOCARROS,2020,2023,2023,4541,4542,"","",4602,4995,-796,3806
VALLE,CALI,3213549,EL MESON DE MAMITA,2023,2023,2023,5611,5613,5619,"",9701,4397,-1786,7915
VALLE,CALI,3213553,RAPIMUDANZAS EL CHOLO,2023,,2023,4923,"","","",9751,4512,-3061,6690
VALLE,CALI,3213556,SUPERCERAMICAS TILES,2023,,2023,4752,4753,"","",11139,5746,1077,12216
VALLE,CALI,3213576,DON CAFE CAFE BAR,2020,,2023,5630,5613,"","",13425,7372,-2315,11110
VALLE,CALI,3213578,MI ANGEL MD,2020,2023,2023,4724,4719,4761,"",12278,4704,221,12499
VALLE,CALI,3213589,SALON REAL 4 BARBERIA,2020,2024,2023,9602,"","","",8081,4582,-1733,6348
VALLE,CALI,3213591,VARIEDADES NATALY SC,2020,,2023,4719,"","","",11414,8348,-8,11406
VALLE,CALI,3213598,LA CHOLADERIA GOURMET,2023,,2023,5619,"","","",10191,3205,-2784,7407
VALLE,CALI,3213602,ORQUÍDEAS SALA DE UÑAS,2023,,2023,9602,4719,4711,"",11250,4118,-2828,8422
VALLE,CALI,3213608,SOED VARIEDADES,2020,2024,2023,4719,"","","",9025,5894,-5267,3758
VALLE,CALI,3213609,JIMMYSA SPORT,2023,2023,2023,4782,"","","",8317,7271,-4999,3318
VALLE,CALI,3213611,MAXI LICORES VIDEO BAR LA 23,2023,,2023,5630,4711,"","",12568,4708,64,12632
VALLE,CALI,3213615,LA BARRA DE NOMADA,2023,,2023,5630,5612,"","",10277,4219,-2134,8143
VALLE,CALI,3213617,MIRA HELADO BUENO DE LA VIDA,2023,,2023,5619,"","","",11689,6203,-466,11223
VALLE,CALI,3213632,COSMETOLOGIA Y BELLEZA SALOMÉ,2023,2023,2023,4773,4719,"","",999999,8458,802,9197
VALLE,CALI,3213648,GRAN DEALERS DISTRIBUIDORES,2020,2024,2023,4755,"","","",3080,5265,627,3707
VALLE,CALI,3213653,PAPELERIA Y VARIEDADES GENESIS DF,2020,,2023,4761,4719,"","",8829,5303,-3331,5498
VALLE,CALI,3213659,BLESS BY SUSAN,2020,2024,2023,4771,4772,4774,"",10359,2120,-1163,9196
VALLE,CALI,3213671,VARIEDADE'S ROSITA,2020,,2023,4771,"","","",15024,2918,201,15225
VALLE,CALI,3213674,RECICLAJE PARA EL BUEN AMBIENTE,2020,,2023,3811,"","","",9923,7911,-5276,4647
VALLE,CALI,3213691,BUÑUELON CHEESE JARDIN PLAZA,2020,2024,2023,7740,"","","",4302,4073,93,4395
VALLE,CALI,3213692,VARIEDADES TATTY,2020,,2023,4719,4761,"","",8797,4390,-641,8156
VALLE,CALI,3213697,ASESORÍAS PAMEC,2023,,2023,8559,7020,"","",7528,4825,-2685,4843
VALLE,CALI,3213702,PLATILOVERS,2023,,2023,5611,5612,5613,1084,11258,4468,-1133,10125
VALLE,CALI,3213703,MOTOLAVADO DIANISS DYD,2023,,2023,4520,"","","",9362,5765,-3838,5524
VALLE,CALI,3213707,UNEXA CENTRO DE PROTECCION AMBIENTAL SOSTENIBLE,2023,2023,2023,8130,0130,0161,"",11606,2946,-3397,8209
VALLE,CALI,3213708,BLACK MANTIS STUDIO,2023,,2023,9609,"","","",12254,3914,-1612,10642
VALLE,CALI,3213710,HORNEADOS PIZZA,2023,,2023,5611,"","","",7683,2039,-3073,4610
VALLE,CALI,3213720,CANDY PETS & PETS,2023,,2023,4759,7500,"","",12642,5101,-499,12143
VALLE,CALI,3213723,TAXIS DISPONIBLES Y CON ETICA,2023,,2023,4921,4791,5320,4923,8196,8043,-2199,5997
VALLE,CALI,3213726,MISCELANEA Y FERRETERIA EL MAIZAL,2023,,2023,4752,4755,"","",9543,3120,-657,8886
VALLE,CALI,3213727,LICORES BAR PESEBRERA RANCHO DE MARINO JA,2023,,2023,5630,9329,5611,4711,9102,5276,-1522,7580
VALLE,CALI,3213728,BE GAFAS CHIPICHAPE,2023,,2023,4774,4791,"","",4742,3843,-240,4502
VALLE,CALI,3213729,NICO SHOES,2023,,2023,4782,4791,"","",9106,3972,-3793,5313
VALLE,CALI,3213737,QENTI,2023,2024,2023,1391,1522,1430,"",4818,9078,-2759,2059
VALLE,CALI,3213738,PUNTO.SEVEN,2023,,2023,1410,4642,4751,4771,6257,7076,-5893,364
VALLE,CALI,3213739,FAMILA PAN,2023,2024,2023,1081,4729,"","",10501,5953,372,10873
VALLE,CALI,3213740,PAÑALERA Y VARIEDADES VIOLETTA,2023,,2023,4755,4719,"","",10837,8215,-597,10240
VALLE,CALI,3213745,MENSAJERIA EXPRESS CALI,2023,2023,2023,5320,"","","",11707,7482,-864,10843
VALLE,CALI,3213746,ENSUEÑO GC,2023,,2023,4755,4791,"","",8343,5210,-2255,6088
VALLE,CALI,3213748,EVENTOS LA REINA,2023,2024,2023,5621,5619,"","",11243,5828,-293,10950
VALLE,CALI,3213753,FILADELFIA TURISMO VERDE,2023,,2023,5514,2023,9609,"",12868,2390,-4786,8082
VALLE,CALI,3213754,FABRIPLASTIC TORRES,2023,,2023,2229,"","","",8852,2141,-673,8179
VALLE,CALI,3213755,REFRI JC,2023,,2023,3312,"","","",11413,3446,-419,10994
VALLE,CALI,3213756,DISTRIBUIDORA TIENDAS D¿TO2,2023,2024,2023,1089,4631,"","",999999,7710,-3270,2558
VALLE,CALI,3213758,CARPINTERIA & PINTURA LOS MAGOS,2023,2024,2023,1630,4330,4791,"",9042,2399,-163,8879
VALLE,CALI,3213761,FITSHOP,2023,,2023,4729,"","","",9979,5573,-3364,6615
VALLE,CALI,3213762,SONIDO GR,2023,,2023,4742,"","","",11276,4022,-4478,6798
VALLE,CALI,3213763,VULCANIZADORA VALLEGRANDE,2023,2023,2023,4520,"","","",7670,7842,-1257,6413
VALLE,CALI,3213768,MARMOLES Y MUEBLES,2023,,2023,4330,"","","",9356,5915,-2444,6912
VALLE,CALI,3213779,NATIVA RECORDS,2023,,2023,4721,4761,"","",10295,3582,-1143,9152
VALLE,CALI,3213781,VARIEDADES MAGADVIK,2023,,2023,4761,"","","",12260,4428,134,12394
VALLE,CALI,3213783,OVALL COLLECTION,2023,2024,2023,4771,"","","",11988,992,-821,11167
VALLE,CALI,3213784,LARSEN PASTELERÍA,2023,,2023,1081,"","","",9588,6803,-4950,4638
VALLE,CALI,3213785,A HUEVO CARNAL - DE PURA MADRE GOURMET,2023,2024,2023,5611,5630,"","",10730,9005,-1969,8761
VALLE,CALI,3213789,GLAMOUR STETIC ESTETICA INTEGRAL,2023,,2023,9602,8621,"","",10721,5436,-3959,6762
VALLE,CALI,3213790,RCO SPORTS,2023,,2023,7410,4791,4751,1410,8043,625,773,8816
VALLE,CALI,3213793,VARIEDADES LUCI D,2023,,2023,4719,4711,"","",15955,1865,-3756,12199
VALLE,CALI,3213797,INVICTUS LICORES,2023,2024,2023,5611,5630,"","",10523,5872,-2595,7928
VALLE,CALI,3213799,PATIO 34,2023,,2023,6810,"","","",11202,4442,-2027,9175
VALLE,CALI,3213811,EVENTOS Y ESPECTACULOS VLR,2023,,2023,7722,9007,9329,"",6672,3242,121,6793
VALLE,CALI,3213813,ENVIA COLVANES PRADOS  NORTE,2020,2023,2023,4923,5320,"","",9409,6554,-395,9014
VALLE,CALI,3213816,SUBLIMACION Y ESTAMPADOS JA,2023,,2023,5819,4771,"","",9554,8337,-4351,5203
VALLE,CALI,3213828,SOLUCIONES INFORMÁTICAS COLOMBIA CAR,2023,,2023,8523,8551,9511,"",12017,3205,-1926,10091
VALLE,CALI,3213834,BARACK MEDICAL AESTHETIC SUPPLIES,2023,2023,2023,3250,3290,"","",11227,5513,295,11522
VALLE,CALI,3213841,TU WAFFLES,2023,,2023,5619,"","","",9488,9287,-3548,5940
VALLE,CALI,3213846,ESTANCO VIDEO-BAR Y LICORES ALZHEIMER,2023,,2023,4711,5630,4719,5611,11205,7065,-5814,5391
VALLE,CALI,3213851,LA PELUQUERIA Y BARBERIA DE ISA,2020,2024,2023,9602,"","","",10951,4196,1018,11969
VALLE,CALI,3213856,LOS RECUERDOS DE ELLA MINIMARKET,2020,,2023,4631,4632,4711,4719,12608,7978,-3559,9049
VALLE,CALI,3213863,DECAL.TUNING,2020,,2023,7310,8299,4761,"",12838,2225,-2031,10807
VALLE,CALI,3213864,PLOMEROS DEL VALLE 24 HORAS,2020,2024,2023,4322,4330,4329,"",11263,7827,-637,10626
VALLE,CALI,3213874,MISCELANEA Y FERROELECTRICOS LA EKONOMIA,2020,,2023,4752,4719,"","",7122,2617,-2423,4699
VALLE,CALI,3213894,TU DULCE INSPIRACIÓN,2020,,2023,1081,4791,5621,"",9226,6240,-564,8662
VALLE,CALI,3213899,MAXIFRENOS CANEJO,2023,2023,2023,4530,"","","",9084,5734,-3867,5217
VALLE,CALI,3213907,PULGASTORE,2023,,2023,4771,4772,"","",999999,3264,-3514,10314
VALLE,CALI,3213916,PERDOMO LEIVA ANGIE CAROLINA,2023,,2023,4773,4771,"","",9471,3144,2066,11537
